relative_path,category,extension,size_bytes,size_human,modified_utc,hash_type,hash_value,cad_version_code,cad_version_label,pdf_pages,image_width,image_height,zip_entries,zip_uncompressed_bytes,risk_flags,zip_extension_counts,zip_suspicious_entries
20260710223037/shading/Colmap/images/1783693980.492128.png,Image,.png,1165224,1.11 MB,2026-07-20T15:25:32+00:00,sha256-full,4ba2886dd27b46270671bdfb8856875e723fe4d4fac099347bc039b9607675e3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693877.846939.png,Image,.png,1361402,1.30 MB,2026-07-20T15:22:54+00:00,sha256-full,8b0a8dfe3914cc81c79a9037c21c038c0ebd523e5bd036eb242c19c88acf8a21,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694077.424807.png,Image,.png,1309329,1.25 MB,2026-07-20T15:28:13+00:00,sha256-full,ad512900862907dd8e8ebf66f0ececc812ea5722666a64a80e884626154c9f1c,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693914.174393.png,Image,.png,1340908,1.28 MB,2026-07-20T15:23:48+00:00,sha256-full,ad67c8be1bbb7d07d4a310a3b36340a878989a61dfaac05890bf8581b7f13aae,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693929.794306.png,Image,.png,976527,953.64 KB,2026-07-20T15:24:12+00:00,sha256-full,07105ff91a764981d0a38f33ceedcd7ed614efcd64e157b98afcdb4407b071cf,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694086.707500.png,Image,.png,1426468,1.36 MB,2026-07-20T15:28:29+00:00,sha256-full,fcd81497c1262111a8ceb835e4a8a88f252e2c976f24ba661044a6ec47f4ce98,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693994.594638.png,Image,.png,1109016,1.06 MB,2026-07-20T15:25:58+00:00,sha256-full,58617e752f039dd765f63fd83a45bde581e0a481f494e8d4c661b3436386991e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694045.292445.png,Image,.png,1213451,1.16 MB,2026-07-20T15:27:23+00:00,sha256-full,9fe2ba3d5312d9f187cd1ce91ce9b17df06cda2daf03967ef1a89c12057592ad,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694079.566967.png,Image,.png,1391388,1.33 MB,2026-07-20T15:28:18+00:00,sha256-full,a5c9357fba139cf1efecae100c3e2c2d70c6038864e881d768b93cb4114155dc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694082.512490.png,Image,.png,1003030,979.52 KB,2026-07-20T15:28:22+00:00,sha256-full,a610e88f5606fbbd5c35c340cb97eae071dd57f2d96f58657d0c954a5dbb689f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694004.502154.png,Image,.png,1120095,1.07 MB,2026-07-20T15:26:13+00:00,sha256-full,2e49b6ed5722622ec3293aa395ca1d3acb9d36a85cf391847159bf573f2c17c3,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693946.039035.png,Image,.png,1168411,1.11 MB,2026-07-20T15:24:37+00:00,sha256-full,c6808609788fc642c3274290d4daa80962fdba65c60473bc6ce6fbd8e267c0bd,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693972.459048.png,Image,.png,1207567,1.15 MB,2026-07-20T15:25:19+00:00,sha256-full,c0e3518bad2ceb1082256d651b7b7ce030a5123a44c4422c90b3ef479ff44626,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693998.789696.png,Image,.png,1071278,1.02 MB,2026-07-20T15:26:03+00:00,sha256-full,7bc409bec3e535a7eb9bb1270aa1b26e98bd1d2db8132e80da5e60ec88769076,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694056.449495.png,Image,.png,737486,720.20 KB,2026-07-20T15:27:37+00:00,sha256-full,653fcfaad6ec4ed3145158007cdf4b78276ddabbf8cce59e155a719c5c375132,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693854.461698.png,Image,.png,1295770,1.24 MB,2026-07-20T15:22:18+00:00,sha256-full,5d968399995f7b6ebaa309feb7de4734491e1bbc98b956e69e39e4cf1c3f31a8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693878.382474.png,Image,.png,1335829,1.27 MB,2026-07-20T15:22:56+00:00,sha256-full,b6863906dff86df54881f97da8a2e545b7103615883b3eec3a974f983b583987,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693891.681714.png,Image,.png,662458,646.93 KB,2026-07-20T15:23:13+00:00,sha256-full,acf1fb65e57a879736cdb40c377b80c9fc542ca544c077a6436bbd51eeeed045,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693893.109822.png,Image,.png,1004141,980.61 KB,2026-07-20T15:23:16+00:00,sha256-full,df0be6551429611dc26bc329d30b77cb3ce907f14783434865e9f864b0de518e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693916.048781.png,Image,.png,1348201,1.29 MB,2026-07-20T15:23:50+00:00,sha256-full,9dcc357e4dce78abe3ef16367641c166b276d59332813563a64a673c0c5b7d90,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693922.921543.png,Image,.png,1287061,1.23 MB,2026-07-20T15:24:01+00:00,sha256-full,806158576f0fe1c77f928a3757ccd9ca4159d2ea671e2f9ed0ef5c1f0dc03db7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693905.695081.png,Image,.png,1065535,1.02 MB,2026-07-20T15:23:35+00:00,sha256-full,f5a33a7f5355a4aa32e0df4457b141f4fe6d0c7e450bcdcf90978fba09aaf863,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693908.461965.png,Image,.png,1114831,1.06 MB,2026-07-20T15:23:40+00:00,sha256-full,a2474e4f0badaf27d0ee1918c3b2fd134cc0e149c275a1b8cbe86f0a4d9ee76f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693885.344492.png,Image,.png,1092276,1.04 MB,2026-07-20T15:23:08+00:00,sha256-full,1069690fe63bae395339a967693a3cc4b7b3f2d72ed7f252cc5aaee4cd0d4e13,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693958.624466.png,Image,.png,1212429,1.16 MB,2026-07-20T15:24:55+00:00,sha256-full,6b08743a91d0b9bcc1492d23d531c6b87dcfaed1b709c7aa86e99252750baf20,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694088.224862.png,Image,.png,1409892,1.34 MB,2026-07-20T15:28:31+00:00,sha256-full,6e020b609876e89bdba8c24fc9a5692464969223d2c1dffce9f62d936db6f257,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694005.751719.png,Image,.png,1073526,1.02 MB,2026-07-20T15:26:13+00:00,sha256-full,e17ea14b564dde590c049223a8272aa2126e6167de28968d97b2e5a730e0f57e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693876.329573.png,Image,.png,1344107,1.28 MB,2026-07-20T15:22:53+00:00,sha256-full,e16cacf41b3e61c0e812b535a065f610ddfeedc1f1cc8bb1ecc6447d977ec980,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694013.784814.png,Image,.png,1192008,1.14 MB,2026-07-20T15:26:26+00:00,sha256-full,7f9d599398b19a916a0331b1ddf61ac2eafc368c74d89e45a7ed2452c23bf1bf,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693954.429142.png,Image,.png,1325721,1.26 MB,2026-07-20T15:24:49+00:00,sha256-full,340945bcc9179d40bf24da71224120df71fb384929241203d1d05e80ce6597ab,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693973.619321.png,Image,.png,1277573,1.22 MB,2026-07-20T15:25:21+00:00,sha256-full,d97e06630a7d047c2e485a70b456b4cfb38bc246e3a827fb6f36d165adbaaed4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694071.444685.png,Image,.png,1286808,1.23 MB,2026-07-20T15:28:03+00:00,sha256-full,7db95214acdd90bcd2680dca7816174c9f7a3940dc19a9e6b1a79627b990a75a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693880.256865.png,Image,.png,1325294,1.26 MB,2026-07-20T15:22:59+00:00,sha256-full,a4b5da2bd45950b5555e1c5982ce1a355f77a76d6ac6feaaa1751312bad796ed,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693928.901740.png,Image,.png,951423,929.12 KB,2026-07-20T15:24:08+00:00,sha256-full,766f309bef693f38eac4970c295514a9155194c3e4675747c25f8362dbf16157,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694086.171961.png,Image,.png,1424614,1.36 MB,2026-07-20T15:28:29+00:00,sha256-full,811c743d6481c95b1ecc4d4d1fb1baea23a2f301adb5ffce5144cf40d8c6d930,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694053.414768.png,Image,.png,705201,688.67 KB,2026-07-20T15:27:33+00:00,sha256-full,765e0f42d2fe02e3d16597c387b5865a4173f4e0b9f06cc5ea1a55eec943a4dc,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694055.199909.png,Image,.png,702868,686.39 KB,2026-07-20T15:27:36+00:00,sha256-full,b699d25be518cde0b2cc0e2d2fce379f0e556cc8b557830eb9759b402fadacf8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694060.019776.png,Image,.png,1428118,1.36 MB,2026-07-20T15:27:43+00:00,sha256-full,2faa1b625efff9239823bef8ebc84b205a81a2c5328762c316fd6804635f0d2e,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693951.751441.png,Image,.png,1378798,1.31 MB,2026-07-20T15:24:45+00:00,sha256-full,154c74476dc159568aa2e18978ea3ba5db94f58e8a4883dceb9d9aee20375583,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694019.497241.png,Image,.png,1296646,1.24 MB,2026-07-20T15:26:37+00:00,sha256-full,f051571ff98cdb02b7a970b69ceb2da0a53fd15d73f1cb777e61b9eee20e6251,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693943.629092.png,Image,.png,1205690,1.15 MB,2026-07-20T15:24:31+00:00,sha256-full,e125d1d5f7d7c9e496956a48dd44528c353514e327f515efb4dedca6c9cf8d93,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693986.829305.png,Image,.png,1383748,1.32 MB,2026-07-20T15:25:42+00:00,sha256-full,a080b20229400e9e0260e89f0f31d49a6cfd63f8bc1637dfafaf398179eb937a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693991.916936.png,Image,.png,1319177,1.26 MB,2026-07-20T15:25:54+00:00,sha256-full,e3a1db043d579a6991a16fb877725736066344adde93ecd632a0d9d04d0877c8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693874.544438.png,Image,.png,1286082,1.23 MB,2026-07-20T15:22:50+00:00,sha256-full,4e8889e9dc17eba0a83c70c20bbcce0e56bc0bad664787f205b59c0d24f877b9,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693859.192297.png,Image,.png,1213900,1.16 MB,2026-07-20T15:22:26+00:00,sha256-full,bac5738d57dd0a2baa3ba9e4e24e2a06cbc1c27ba652f8d110db44ddcd7dc3b8,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693867.046899.png,Image,.png,870967,850.55 KB,2026-07-20T15:22:37+00:00,sha256-full,1e8afaf21cfe3ab20763464b8005818c739c88cbb147e6a5aff0e47c24fb5f54,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694065.107388.png,Image,.png,1380223,1.32 MB,2026-07-20T15:27:52+00:00,sha256-full,558b0c306c0d2e2a8b9518db8710ca5d5bbf9be1a95f5e5dd6fa4326765d603f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693949.609285.png,Image,.png,1125378,1.07 MB,2026-07-20T15:24:41+00:00,sha256-full,6fdc822ad89a35bb58232875c31caba63950bbcaebc6699edcdb34f3f1dd498f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694085.814977.png,Image,.png,1361693,1.30 MB,2026-07-20T15:28:27+00:00,sha256-full,334e289782c7f80eaae7934f7acc1f40beeb8a65cd26ec53bd9c775657c7d3a7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693954.696912.png,Image,.png,1318899,1.26 MB,2026-07-20T15:24:49+00:00,sha256-full,a9e8147ce1b9efa7abb1df20f97fb8d9c2bdb1ef28d35252c867aa10e9ab1f24,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693903.642116.png,Image,.png,1195267,1.14 MB,2026-07-20T15:23:32+00:00,sha256-full,00e26d0c4e1bff342156806582c376bfbce2bfed9c1f8d8c9a11b7b872cd626d,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693993.702069.png,Image,.png,1196065,1.14 MB,2026-07-20T15:25:57+00:00,sha256-full,261a481afd8e98a99b284412f30bd621c76d71485e99b009527beb6137147aab,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693935.238964.png,Image,.png,1153520,1.10 MB,2026-07-20T15:24:19+00:00,sha256-full,5ffe4e44e5eba8d17d1a98707fb8828b252e4695ae54f9f0c539053f1c570b35,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693890.253609.png,Image,.png,590485,576.65 KB,2026-07-20T15:23:12+00:00,sha256-full,9d37f92cd5ea34552ce0a902aa7b7592269e8a7ee809142c66a9d701b02c6cdd,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693887.754429.png,Image,.png,599241,585.20 KB,2026-07-20T15:23:10+00:00,sha256-full,12acfa695271558d1bf41ee22495c5b993b75a3cc8cf38ef8655de154abd309a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694019.229469.png,Image,.png,1302293,1.24 MB,2026-07-20T15:26:36+00:00,sha256-full,46d439692688e539edaeae1e5190ecc6c10e9ed9ead04cb1aba3d93816ecd0b5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693854.997237.png,Image,.png,1291230,1.23 MB,2026-07-20T15:22:20+00:00,sha256-full,3d8a01dcc3e575dd76aee9eef4dfb4f3aa98e1bfe126eb5f8341f94081aa72e5,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693884.719731.png,Image,.png,1139511,1.09 MB,2026-07-20T15:23:08+00:00,sha256-full,1c2f8606d8a4f1edc156257a42360f6884ea72fb9a4ac8420e8be6a7f5c44603,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693953.536602.png,Image,.png,1363913,1.30 MB,2026-07-20T15:24:49+00:00,sha256-full,eaefa36f4b55c4a8ddeecdf7aa87878ab8b644d9b7a79240fd6887bc3cbbf648,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694076.800010.png,Image,.png,1342761,1.28 MB,2026-07-20T15:28:13+00:00,sha256-full,89dbab401874a2d54a67d7c92dc6f372d4df548ea982aa613a30bc34d21c4c15,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693868.207217.png,Image,.png,975720,952.85 KB,2026-07-20T15:22:41+00:00,sha256-full,e3da5627960965c39551a832f97010b2e30830347ae9b8e0163151effa24ab06,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693995.219460.png,Image,.png,1072366,1.02 MB,2026-07-20T15:25:59+00:00,sha256-full,8dc56b65ddbe208b66937a04af1324f2c5c8b8b937f1449cc36ff5e4e8f18899,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693962.194471.png,Image,.png,1227043,1.17 MB,2026-07-20T15:25:02+00:00,sha256-full,c066abb21322a5d2514f839303deea78977f2ab1df21b4ed8c4e74a2a02da912,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693865.261756.png,Image,.png,1320495,1.26 MB,2026-07-20T15:22:36+00:00,sha256-full,14515c0e2ab17fc780834249b962ebaac54c6e762dce3bcd906c10d1ea8b05da,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694027.351828.png,Image,.png,1412240,1.35 MB,2026-07-20T15:26:51+00:00,sha256-full,010e2551ceff824b5894fc081b03eea0158da280581f12dfac4e5e071ba51d38,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694051.361867.png,Image,.png,724820,707.83 KB,2026-07-20T15:27:31+00:00,sha256-full,3f4d26160804e0460ccf53031561115a8bbfd27be675b3585a84467a0325e718,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693850.266675.png,Image,.png,1434786,1.37 MB,2026-07-20T15:22:11+00:00,sha256-full,0dec286c10879f0896b34f974515134f5f557baa9dd9f5d4f4aeabaf11c99fa4,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693933.453830.png,Image,.png,1100508,1.05 MB,2026-07-20T15:24:16+00:00,sha256-full,b22402f3729834bb782f94d6d7213980e39ff6a7648bb8087ac8f9da186f369f,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693879.632067.png,Image,.png,1345356,1.28 MB,2026-07-20T15:22:58+00:00,sha256-full,2bbcec66a8e922d94499e87cf795ebfd2ed50a4ac579b13db881ce94e017d022,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693898.554517.png,Image,.png,1324016,1.26 MB,2026-07-20T15:23:24+00:00,sha256-full,bc64618a67f910e62cd8a847dc62f73615408705da0549580f5f3e154558aee6,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694032.796480.png,Image,.png,1187548,1.13 MB,2026-07-20T15:27:02+00:00,sha256-full,2cfcbfc8e44f3aea63516efbac4d7f99bc04431bc08404ffc893ec8469e7abc2,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693871.509715.png,Image,.png,1301265,1.24 MB,2026-07-20T15:22:45+00:00,sha256-full,3f1aaf87a7e1e575dfac758ff138e05011c7797496fedf759d1be2db46ce8860,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693940.594362.png,Image,.png,1168659,1.11 MB,2026-07-20T15:24:27+00:00,sha256-full,fc84a5cb8a1719c187b68c70ae3e38c7baa59be127064fe9106cd6e70d1b3e08,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694035.474182.png,Image,.png,1153496,1.10 MB,2026-07-20T15:27:05+00:00,sha256-full,7705b1b530fa340f76e52498a70a3f2f6568d6e9f5bd0504e3c84caa56480b1b,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693903.909875.png,Image,.png,1045600,1021.09 KB,2026-07-20T15:23:32+00:00,sha256-full,2760d175a6fd9a704ba78f68b5386ff779d083d1a23ebe87bc7b3c2ffd575e97,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693973.351556.png,Image,.png,1200533,1.14 MB,2026-07-20T15:25:19+00:00,sha256-full,c95e6de1dd815c3f0359a97c71d784e7cfc287ebc4af7953354f1dd6f814793a,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693981.116881.png,Image,.png,1192850,1.14 MB,2026-07-20T15:25:33+00:00,sha256-full,2097f13d3ca34eed53fc2026993a4f741c8d7e59b26a75a81f999a3efb124450,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693886.237075.png,Image,.png,816214,797.08 KB,2026-07-20T15:23:08+00:00,sha256-full,46080137f2eb4728dce8cafc216b26f529723f81bb68776b7621bb763aac1af7,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783693888.022195.png,Image,.png,580227,566.63 KB,2026-07-20T15:23:10+00:00,sha256-full,34be14e554a555c20e32bc7bf96f7406453263c4a02cca5ed67875c7cccbed11,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694018.336902.png,Image,.png,1308132,1.25 MB,2026-07-20T15:26:35+00:00,sha256-full,7558a6cb6825d3df5150eb90cdc3da58c7e2302b5fd679b037ef822e8d0906ad,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694028.244459.png,Image,.png,1438099,1.37 MB,2026-07-20T15:26:53+00:00,sha256-full,9db7590b488058c59f0fc61b539e09641103051ec5e927a41cdd4ccf70e14909,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
20260710223037/shading/Colmap/images/1783694059.394963.png,Image,.png,1393462,1.33 MB,2026-07-20T15:27:42+00:00,sha256-full,bf5ba3af0411b5c8b60c4ebef8507e1949b1ca09273565060966ba6f6be2bcba,,,,1000,750,,,multiple_extensions;do_not_commit_publicly,{},
